sim_id,n_ex,n_in,eib,psi_duration,psi_rise,psi_decay,psi_maxval,offset_linear,exp_linear,offset_dexp,exp_0,knee,exp_1
53,5917,4083,1.4491795248591721,0.0134,0.0007,0.012700000000000001,262570.0455369625,3.3233611110258376,1.4376259176173285,4.257805677914197,0.12464683301685854,281.7307321055351,1.7793744872472128
54,4451,5549,0.8021265092809515,0.016,0.0009,0.0151,257320.63313498162,3.6671807883795005,1.6019731925142988,4.527963546489285,0.15883534191111706,380.53337931069365,1.874096909669455
55,5690,4310,1.320185614849188,0.013,0.0007,0.0123,260197.2339650974,3.440229538708091,1.495179421297507,4.412565033913896,0.22047954447962845,329.9730922359656,1.7525513581999617
56,3100,6900,0.4492753623188406,0.0178,0.0011,0.0167,261940.01597501652,3.9181707521912115,1.724306813211227,3.592213044573035,-103.48760177147979,47.736960840990335,105.10438357146528
57,3367,6633,0.5076134479119554,0.0186,0.001,0.017599999999999998,259126.93096531866,3.7380199618447505,1.626568858541794,4.6371701767971265,0.166740712920713,394.11564284487343,1.9180921387745562
58,138,9862,0.01399310484688704,0.0221,0.0015,0.0206,276781.9322209935,4.416035178663136,1.9605024674123994,5.2180764538969,0.2555090511898426,924.3239545952697,2.1054684255213747
59,5443,4557,1.194426157559798,0.0147,0.0008,0.0139,262000.77290138643,3.52043364233513,1.5339976887686624,4.428181483082881,0.18264351045331215,340.11409190334126,1.797185250675258
60,2147,7853,0.2733987011333248,0.0192,0.0012,0.018,264927.00842197717,4.1071171412662375,1.8094960249172871,4.906362351127783,0.20367313981229854,616.1591266039977,2.0071570953169937
61,1776,8224,0.21595330739299612,0.019,0.0013,0.0177,264780.87834559596,3.9835558102612474,1.7437885376090774,4.967704732711211,0.22502122351521617,661.2782665306972,2.016206855252536
62,2121,7879,0.2691965985531159,0.0186,0.0012,0.0174,264142.1548620321,3.9980981273891065,1.7513566109379932,4.925429238973044,0.2655693197339511,563.5818675556262,1.9524342472328753
63,9132,868,10.52073732718894,0.0054,0.0005,0.0049,283234.2912632893,2.3168614875307414,0.9366305806042757,2.4065497222340513,-119.7235830563496,16.458937280840342,120.79253927388204
64,1607,8393,0.19146908137733826,0.0185,0.0013,0.0172,265794.4931324387,4.172795970279852,1.8414217160899828,5.034179653958798,0.25008222661021723,731.6359023374234,2.021236466334394
65,550,9450,0.0582010582010582,0.0213,0.0015,0.019799999999999998,274901.2693440772,4.409711517573386,1.962529401792425,5.154982559693598,0.2542670765886916,824.8298188397962,2.0759771715553628
66,289,9711,0.02976006590464422,0.0205,0.0015,0.019,279737.55719062785,4.25255034468696,1.8673657502853487,5.21696150513501,0.22989819821183666,1013.6223788335811,2.12830736442651
67,9537,463,20.598272138228943,0.005000000000000001,0.0005,0.0045000000000000005,286378.46184173797,2.384808753221906,0.98219245200609,4.783596868327892,0.1786232932347157,3976.1009348983675,1.9073008029223302
68,4075,5925,0.6877637130801688,0.0166,0.0009,0.0157,258719.12059183413,3.8657455735770894,1.7021764155804326,4.607909786337508,0.18262355034136168,403.41791564353986,1.886527253594144
69,5638,4362,1.2925263640531865,0.0129,0.0008,0.0121,263211.75972297275,3.384827110858152,1.4594530952493634,4.488249568842628,0.2677560094225155,365.411979432441,1.7333575428109411
70,1319,8681,0.15194102061974427,0.0203,0.0013,0.019,267774.7403909008,4.0642926469023335,1.7775157477925951,4.978313978943623,0.17515005962112762,689.4724493786222,2.0730319591685284
71,6776,3224,2.101736972704715,0.0104,0.0007,0.0097,265591.3109338983,3.033622588983639,1.2911711676365496,4.315039045626078,0.27873458411352064,302.40148708410896,1.6396600270200992
72,8113,1887,4.299417064122946,0.0071,0.0006,0.006500000000000001,277061.2405732345,2.7809421858015027,1.1745910223361142,4.625389048967122,0.3627995233803078,878.4195426719323,1.6690030936559457
73,7913,2087,3.791566842357451,0.0074,0.0006,0.0068000000000000005,274827.67269816954,2.7688043285978443,1.1594543069366645,4.49897469517187,0.3184676426050599,660.9479897623883,1.665551076051709
74,9847,153,64.359477124183,0.004700000000000001,0.0005,0.004200000000000001,291115.6805106791,1.9921102296432607,0.7756371942616097,2.0612600348942722,-116.66237925376585,16.058868873762403,117.57179580687364
75,9702,298,32.557046979865774,0.0049,0.0005,0.004399999999999999,287917.4595080412,1.9125593531233993,0.7214631731275426,4.893269271549208,0.14721765375809276,6348.465643453514,1.9829614275525698
76,293,9707,0.030184403008138457,0.0218,0.0016,0.0202,275766.912092631,4.390791567972112,1.9467494222517765,5.237595143741183,0.25154835545218196,999.3192209108369,2.1193344209438143
77,100,9900,0.010101010101010102,0.0205,0.0016,0.0189,277338.61144951475,4.242699102256193,1.861716195904121,5.275160056368355,0.2990648147866863,962.9214442508177,2.0882005703421385
78,101,9899,0.010203050813213457,0.0208,0.0016,0.0192,279144.85331910953,4.464455822110532,1.9873065395823473,5.257187732800166,0.2555542424761528,1048.5787076749095,2.121978527371195
79,7234,2766,2.6153289949385394,0.0096,0.0006,0.009,269285.09217046143,3.2474420042868117,1.4153783180335577,4.329149296680697,0.272883492289393,362.61403568899783,1.6480465746011816
80,1709,8291,0.20612712579905923,0.0191,0.0013,0.0178,267734.1960958633,4.159456914118099,1.8323678968358412,4.988573979336518,0.20175073399242668,738.1113947047944,2.047266148131791
81,9666,334,28.940119760479043,0.0048000000000000004,0.0005,0.0043,290291.9959328925,2.116320559444213,0.8400611719923555,4.9959938595889115,0.1651299293976541,7697.519128942276,2.0042121128950146
82,2411,7589,0.3176966662274344,0.0186,0.0012,0.0174,263188.65980189736,4.059027642327216,1.7846803220728216,4.879896529432685,0.20978432073134617,581.1411350975125,1.9884558137489634
83,8966,1034,8.671179883945841,0.005900000000000001,0.0005,0.0054,282183.173723634,2.464009642223544,1.010990477535917,4.635262973426292,0.2778436270270496,1562.2183108647316,1.7492429455711282
84,835,9165,0.09110747408619749,0.02,0.0014,0.018600000000000002,270792.745735635,4.146399757704485,1.8212460803769512,5.1418327028780455,0.2709838119587538,818.2761608620687,2.0519426487257193
85,9886,114,86.71929824561404,0.004700000000000001,0.0005,0.004200000000000001,288627.4313992404,1.9137755135052918,0.7293693207175518,2.027858521190034,-113.28073630626335,16.43153739559785,114.17907897458574
86,5276,4724,1.1168501270110076,0.0141,0.0008,0.0133,259128.68157716974,3.4674796992656916,1.503326645845476,3.300213261178243,-122.13125086478546,36.35497638256158,123.61175957394886
87,9823,177,55.49717514124294,0.004700000000000001,0.0005,0.004200000000000001,291195.2907675936,2.0677165310023353,0.8153131178504145,4.737628094442673,0.09533513367962786,5438.593913333686,1.9673369414575692
88,605,9395,0.06439595529536987,0.0205,0.0015,0.019,270644.59541085735,4.124797366721719,1.8078252719145864,5.133760895858033,0.2580497188362008,785.9708243107667,2.0639488665147145
89,378,9622,0.03928497193930576,0.0219,0.0015,0.020399999999999998,274642.3028722252,4.259942620527532,1.8747835702623343,5.19819013288457,0.2538049214299618,888.4200088686957,2.0992093856026552
90,842,9158,0.09194147193710417,0.0204,0.0014,0.019000000000000003,269205.3289140134,4.153389101771852,1.8230994335192439,5.0519467197050405,0.20121550564637855,747.1250934826472,2.0832451537911787
91,5791,4209,1.3758612497030174,0.0132,0.0007,0.0125,262415.9103748101,3.409466916425213,1.4869416518967176,3.17603381861431,-87.50415126167205,27.170424908912846,88.92508066914289
92,8111,1889,4.293806246691371,0.0074,0.0006,0.0068000000000000005,276377.4718606953,2.724098630229064,1.1379745754298973,4.521089356093961,0.31814417030357967,725.4428745835182,1.6720568442396084
93,3984,6016,0.6622340425531915,0.0174,0.001,0.016399999999999998,259300.06180606413,3.7375558280104793,1.629263549606312,4.623701785762859,0.2054582433209351,385.4815779347875,1.8697009249522671
94,9720,280,34.714285714285715,0.0048000000000000004,0.0005,0.0043,288553.1574711858,2.124209914735793,0.8440507397033113,4.798166413309916,0.12542411729356043,5518.103225385306,1.9637700600657368
95,9854,146,67.4931506849315,0.004700000000000001,0.0005,0.004200000000000001,288359.49606681487,1.9834729216076217,0.7689512238520577,4.861656363686587,0.08761382216795566,7800.700888741134,2.030680538546949
96,860,9140,0.09409190371991247,0.0199,0.0014,0.018500000000000003,272373.1446281619,4.292751439697367,1.9022568084983373,5.1305173340698715,0.24769541954781635,828.8206548988582,2.070563532139519
97,1085,8915,0.12170499158721257,0.02,0.0014,0.018600000000000002,269413.35518863855,4.338553736685645,1.9298749727261766,5.06360204880829,0.22779274410032951,742.891551067344,2.0599217185856378
98,9457,543,17.41620626151013,0.0051,0.0005,0.0046,286120.84392853815,2.1542099026181543,0.8517832027343316,4.861862307300568,0.21301571581317114,4197.172115281921,1.9050692625396484
99,1374,8626,0.15928587989798285,0.0194,0.0013,0.0181,266133.30153050146,4.135167319463549,1.817275321102664,5.111782339927528,0.2862458167383346,789.0389985000277,2.0223330536720905
100,331,9669,0.03423311614437894,0.0207,0.0016,0.0191,276363.6143517289,4.197980634583178,1.837446113480158,5.246641265020738,0.2312110409611791,1085.816775183126,2.1434988059040525
101,9339,661,14.128593040847202,0.0052,0.0005,0.004699999999999999,284290.0511983025,2.2127105047735007,0.8812188481312516,5.019182190807101,0.27023131176282406,4936.342306445682,1.913912379278424
102,8594,1406,6.112375533428165,0.006,0.0006,0.0054,278032.1539040833,2.5101922224587394,1.0317333619401141,4.5337065697678565,0.31501647887771217,924.4748889412657,1.6741287293136788
103,6838,3162,2.1625553447185326,0.0104,0.0007,0.0097,268324.355463298,3.1228361481808,1.3367129762719923,4.410876677182016,0.3133100017772155,357.8527112735828,1.6447581395419104
104,338,9662,0.03498240529910992,0.0207,0.0015,0.0192,273129.1881072371,4.362106932379965,1.9339329416277364,5.174848694549933,0.23205743626555708,905.6631527649437,2.110366607424059
105,5952,4048,1.4703557312252964,0.0136,0.0007,0.0129,263466.7700954332,3.265752772937879,1.4015034623726346,4.26861066341707,0.15528344681312795,265.7388494118261,1.7533386390315882
106,1566,8434,0.18567702157932178,0.0201,0.0013,0.0188,265615.05459136766,4.148739690146716,1.8319186488287258,4.920620703990495,0.15507529781280915,647.0346221714324,2.0674955726982303
107,244,9756,0.025010250102501026,0.0223,0.0015,0.0208,273386.45475101506,4.265907806349169,1.875866649482715,5.19976307428706,0.2377279830164187,941.6529554626529,2.1168571640209355
108,377,9623,0.03917697183830406,0.021,0.0015,0.0195,276910.87201550434,4.3205818841437855,1.913002492480309,5.217755540934438,0.261996118947011,959.3160872308994,2.0966445788370436
109,9491,509,18.64636542239686,0.0051,0.0005,0.0046,284590.6564845926,2.1110140201789696,0.8313437975734318,4.792182213042693,0.19310439078126163,3898.9063728359624,1.8972440211441626
110,9877,123,80.30081300813008,0.004700000000000001,0.0005,0.004200000000000001,291219.23468391155,1.853408367955033,0.6937238723730514,4.844863959397292,0.07075780886013736,7933.37465418076,2.037884614842274
111,442,9558,0.04624398409709144,0.0201,0.0015,0.0186,276592.0711200851,4.342916097808714,1.9228519190525346,5.181112888106402,0.2562630409114618,882.0359687964001,2.0852086619429366
112,272,9728,0.027960526315789474,0.0213,0.0015,0.019799999999999998,275745.58174822724,4.334422901072938,1.9171794187262607,5.24532208043623,0.27072730786909266,998.661166783051,2.1020145934923895
113,3990,6010,0.6638935108153078,0.0158,0.0009,0.014900000000000002,258117.24409643526,3.888556138080208,1.7189654359261857,4.629636810084554,0.2246841735836295,404.4648398794976,1.8533147579222091
114,8121,1879,4.32197977647685,0.0074,0.0006,0.0068000000000000005,276280.6260995429,2.6747881234846327,1.1131459278730835,4.4129409285192045,0.27039087404098144,646.462918207985,1.6758816526946319
115,7381,2619,2.8182512409316534,0.009,0.0006,0.0084,271783.7956161334,3.041085395636231,1.2979882705838648,4.346732269511618,0.2724467397836723,401.75253349305524,1.6534416636461249
116,541,9459,0.05719420657574797,0.0208,0.0015,0.019299999999999998,274448.33154628996,4.217702125201166,1.8521938275880356,5.211486116177796,0.26477229962984444,964.7314564871698,2.0916593707847886
117,814,9186,0.0886131069018071,0.0196,0.0014,0.0182,270959.72820970963,4.3056352309034995,1.9076543048324388,5.09719126927332,0.20563463850225752,839.9247665660423,2.0986899316587393
118,8495,1505,5.644518272425249,0.0065,0.0006,0.0059,278253.19235531223,2.6913684077875097,1.12973129636577,4.651118318642354,0.3341207321115885,1137.1322072796245,1.7056063408229278
119,7911,2089,3.7869794159885113,0.0078,0.0006,0.0072,274508.9892325304,2.775488439943796,1.1632173804982575,2.768395089791133,-99.68729280571031,21.148451438269067,100.9196620243028
120,8690,1310,6.633587786259542,0.0064,0.0006,0.0058000000000000005,280624.4322245016,2.5881082010787595,1.074724645445495,4.610769865014554,0.2883360324419863,1278.2905932205153,1.7328103531445762
121,370,9630,0.03842159916926272,0.0214,0.0015,0.019899999999999998,274158.7789652481,4.2948043294386995,1.8950890708678325,5.152477275558786,0.22735186785652417,831.2953261721204,2.104616086328042
122,236,9764,0.024170421958213846,0.0211,0.0015,0.0196,274262.6722976943,4.297268303494875,1.8981442103412327,5.177427858597252,0.21700776395227833,933.9330321980033,2.1273878509147957
123,158,9842,0.016053647632595,0.0209,0.0015,0.019399999999999997,276733.18231752637,4.462739464730114,1.9886501345970675,5.245093898245834,0.24474106871781545,1029.474060327365,2.1295715522560177
124,5398,4602,1.17296827466319,0.0142,0.0008,0.0134,261199.98151084766,3.5037172140629824,1.5229595970553593,4.451745418800628,0.239112385710268,326.6650145239207,1.750241225696033
125,438,9562,0.04580631667015269,0.0217,0.0015,0.0202,275096.9149198251,4.404538420128935,1.9507174404003207,5.195280030463858,0.2448968494556266,982.2153309457069,2.1030048261121954
126,331,9669,0.03423311614437894,0.0207,0.0015,0.0192,274753.91644996323,4.310579586400822,1.9013956510213186,5.186693822895151,0.22672651623040116,953.7375942570889,2.1203586477725076
127,2577,7423,0.3471642193183349,0.0204,0.0011,0.0193,260372.4083038587,4.055515492971679,1.7880388555478581,4.824703375901451,0.1816151883532573,565.8064141926236,1.9923446618877692
128,8817,1183,7.453085376162299,0.0057,0.0005,0.0052,278430.1745948593,2.4013216060032057,0.9752013270341988,2.5069160519284988,-122.83855781313785,16.736225232070453,123.95495130996548
129,378,9622,0.03928497193930576,0.0206,0.0015,0.0191,278158.48061862384,4.452828142584297,1.9772084481865912,5.238911168645126,0.23606517501092822,1067.559972543489,2.1327454428556267
130,9787,213,45.948356807511736,0.004700000000000001,0.0005,0.004200000000000001,289513.8185942633,2.018190988256781,0.7857863504309102,4.932937609185283,0.1165267655989834,8222.452708717748,2.0279718564591027
131,9413,587,16.035775127768314,0.0052,0.0005,0.004699999999999999,286674.428685848,2.178107541742528,0.8585389404795783,4.912840878711834,0.22559042543500724,4505.2907471323715,1.9122433104016325
132,738,9262,0.0796804145972792,0.0205,0.0015,0.019,275541.72947271756,3.9978258845682966,1.7288579255263357,5.22324320951548,0.2967518520959583,931.0114243925033,2.061631201410423
133,9892,108,91.5925925925926,0.0048000000000000004,0.0005,0.0043,291280.9581561526,1.9423573089677952,0.7440186415298797,2.038090117792668,-118.32027630449964,14.834871786424134,119.22075211261523
134,3315,6685,0.49588631264023936,0.0181,0.001,0.0171,259558.83139742087,3.8394979214853158,1.679221465740943,4.665357082132947,0.1804778538566645,402.63309441683407,1.9175927661817662
135,1652,8348,0.19789171058936272,0.019,0.0013,0.0177,263775.1054881862,4.180740881422804,1.8517280826836946,4.981689038794054,0.24963394986717696,644.1914119384295,1.9980548757517012
136,1926,8074,0.23854347287589794,0.0192,0.0013,0.0179,267076.60441828065,4.112420142102133,1.809624534997162,4.975285752788559,0.2130509804179581,703.3916137327557,2.0292330774826057
137,9803,197,49.76142131979695,0.0048000000000000004,0.0005,0.0043,289715.3025700882,1.843225372426313,0.6854717646574677,4.954647457586502,0.10798084260344465,8845.39219939356,2.0480008305124957
138,7929,2071,3.828585224529213,0.0073,0.0006,0.0067,273797.1791391759,2.7249845406652757,1.1337165902127007,4.481816475552164,0.31315248335086965,630.1740243884628,1.6648228737483484
139,146,9854,0.014816318246397403,0.022,0.0016,0.020399999999999998,277713.77607437206,4.3848141156289415,1.9431664299793117,5.2654693599516635,0.29592336690707866,954.3234798335347,2.0859551412332733
140,5266,4734,1.1123785382340516,0.0145,0.0008,0.0137,261515.39017954975,3.322569612631261,1.4222353250941928,4.506309542633507,0.257300837731406,347.379595929586,1.756699097486008
141,7195,2805,2.5650623885918002,0.01,0.0006,0.0094,268624.3456292427,3.1348050823907414,1.3556748000083898,2.940980806664746,-118.26365701619261,25.143174218042564,119.57681985674047
142,313,9687,0.03231134510168267,0.021,0.0015,0.0195,272813.1856111343,4.54533912757912,2.037496087353192,5.191922156071162,0.2495084299698725,898.2001987447144,2.101208247299158
143,253,9747,0.025956704627064738,0.0221,0.0015,0.0206,274968.6156536862,4.473074462125929,1.997402720155821,5.269871184249679,0.3198736509886124,931.4099982471952,2.0649986392359194
144,9740,260,37.46153846153846,0.0049,0.0005,0.004399999999999999,288020.90265718545,1.7614587335236205,0.6379244019296153,4.758744445985059,0.11873623539252581,5074.445832956581,1.9555316311675768
145,5959,4041,1.4746349913387775,0.0118,0.0007,0.0111,262500.4912788456,3.4259908910507777,1.4929378901626993,4.320260330309721,0.21614415350877975,281.6593548619329,1.7127759178611692
146,5923,4077,1.4527839097375521,0.0142,0.0007,0.013500000000000002,263674.3532689384,3.2262608266263086,1.3803430773094398,4.284471567974936,0.14482955526478683,285.32425780315566,1.770737206074091
147,9664,336,28.761904761904763,0.005000000000000001,0.0005,0.0045000000000000005,288869.5700926988,2.0661333887289723,0.8034460310429565,4.818763826565569,0.15015194392797154,5101.915957715022,1.9474158309632001
148,9773,227,43.052863436123346,0.0048000000000000004,0.0005,0.0043,290427.8716207592,2.0911017899140187,0.820858898359859,4.8142127009402715,0.1011315166325913,6373.626067097445,1.9937708477865799
149,1318,8682,0.15180833909237504,0.0201,0.0013,0.0188,269623.8480557394,4.2994593358063256,1.907975844965073,5.00276314101526,0.19655265942446692,707.6597068908676,2.0615741851546194
150,1395,8605,0.1621150493898896,0.021,0.0013,0.019700000000000002,266774.93166187656,4.402997626474979,1.9684988292373893,4.9738527121242235,0.1969061709281028,673.0854752358913,2.0483826230354283
151,7648,2352,3.251700680272109,0.0079,0.0006,0.007300000000000001,272544.83613604895,2.771241233296673,1.1581054919479346,4.485522031423498,0.33007386751418777,555.0588189976247,1.6512962238100197
152,416,9584,0.04340567612687813,0.0224,0.0015,0.0209,276918.5192739004,4.534986485042172,2.0308194333951093,5.190279422572171,0.270328964851793,839.515242368257,2.0758980008657613
153,9638,362,26.624309392265193,0.0049,0.0005,0.004399999999999999,287950.96594139945,2.0187484067277213,0.7821991264160788,4.889080113827577,0.15111061618033844,6154.228314285812,1.9786119663096307
154,204,9796,0.0208248264597795,0.022,0.0015,0.020499999999999997,275655.73611561005,4.276605272886571,1.8813915618637234,5.21236976589048,0.254223778368227,917.2789358261834,2.1050664192266764
155,297,9703,0.030609089972173556,0.0215,0.0015,0.019999999999999997,274038.52936728566,4.324266671133142,1.9098918170468253,5.209285068116341,0.25695658732865423,917.3409228276892,2.1006549562435146
156,557,9443,0.05898549189876099,0.0201,0.0015,0.0186,276124.1484351591,4.5298744081580535,2.0258528420804116,5.19999573071732,0.26990095572578576,917.9337792789173,2.079075779361862
157,9854,146,67.4931506849315,0.0046,0.0005,0.0040999999999999995,290554.0535182555,1.725084939583116,0.6250837680158815,2.0554043330587155,-117.2835830985021,15.66021835216278,118.19280113244011
158,6106,3894,1.5680534155110426,0.0125,0.0007,0.011800000000000001,264861.9645525602,3.3199496753138202,1.4365614002364422,4.323427549806782,0.218500492567528,287.99311209601484,1.7100759140493327
159,716,9284,0.07712193020249893,0.0197,0.0015,0.018199999999999997,273288.0614501852,4.332137246857375,1.923750505227527,5.1458455692774665,0.25016824816508754,840.8417118025335,2.0748832879297496
160,182,9818,0.018537380321857814,0.0204,0.0015,0.0189,276795.19072055386,4.276400382940382,1.8823764686894546,5.2901055607676675,0.32118363813670964,1012.6831568016431,2.069550464802082
161,115,9885,0.01163378856853819,0.0206,0.0016,0.019,278199.5911856376,4.488051643291435,2.0020626061503504,5.234648086820037,0.22928932698689156,1039.8430624744333,2.139538577217776
162,4368,5632,0.7755681818181818,0.0164,0.0009,0.015500000000000002,258407.30455634743,3.7023327728673743,1.6172963368031914,4.562268994861994,0.16485540529518763,409.5827000647468,1.8823049241594971
163,9866,134,73.6268656716418,0.004700000000000001,0.0005,0.004200000000000001,289543.90439548035,2.00819284056276,0.7771740616890431,4.984416527367532,0.09252274719812313,10344.95804659606,2.075175779488501
164,8992,1008,8.920634920634921,0.0058,0.0005,0.005299999999999999,282760.9858034859,2.4152751868186355,0.9834652960820903,4.73415511874824,0.2710720388132238,2091.2142499318265,1.7971537291824227
165,9361,639,14.64945226917058,0.0051,0.0005,0.0046,286957.9751715697,2.2542841385869656,0.9024399785624357,4.859220514934541,0.2284038651226097,3828.406525176002,1.8892944281274928
166,9207,793,11.610340479192939,0.005300000000000001,0.0005,0.0048000000000000004,283868.16578336415,2.0674366037048952,0.7952984960060413,4.897133669345546,0.2739333444319821,3441.811353580139,1.8592087430596091
167,6880,3120,2.2051282051282053,0.0103,0.0006,0.0097,265125.13577191706,3.025940983234033,1.2845341741536522,4.266307755203982,0.2234830824556326,305.062070923002,1.676981101415685
168,8266,1734,4.767012687427912,0.0071,0.0006,0.006500000000000001,277695.02071431105,2.6985169542913354,1.1264779488408865,2.679250491475163,-97.42972876454894,19.642867753230746,98.62080685998058
169,4854,5146,0.9432568985619899,0.0151,0.0008,0.0143,260296.62178508457,3.5289083447451643,1.5271871723150756,3.3493009298728516,-121.91326977065485,36.19661795093338,123.41630594251495
170,818,9182,0.08908734480505337,0.0212,0.0014,0.0198,268498.20466589346,4.14469901090568,1.818461086496266,5.100567479965702,0.23133905961835632,816.6820717276129,2.075158730598899
171,386,9614,0.04014978156854587,0.0209,0.0015,0.019399999999999997,275920.4380876217,4.368030445875423,1.9349373255440558,5.267169999032246,0.3104618008819963,964.625684316517,2.0708396320510576
172,327,9673,0.03380543781660292,0.0209,0.0015,0.019399999999999997,274529.98572153127,4.355493268188851,1.9285070185293929,5.202027586881943,0.2283157298741608,963.1316728851375,2.1272981215730242
173,1649,8351,0.1974613818704347,0.0196,0.0013,0.0183,265987.9783627191,4.202517187907302,1.8580572034074645,5.051617786805452,0.256854215895539,749.8249751590563,2.022864020455776
174,184,9816,0.018744906275468622,0.0203,0.0015,0.018799999999999997,280377.79557306087,4.574350443693601,2.0480264821172103,5.2087517355296775,0.23135121671477432,988.4553875408201,2.122367094880097
175,1259,8741,0.14403386340235672,0.02,0.0013,0.0187,267646.02798665763,4.257588136729264,1.888265000853087,5.024523232696554,0.23598912869298505,687.9281651928876,2.0334790612546523
176,9718,282,34.46099290780142,0.004700000000000001,0.0005,0.004200000000000001,288462.157214562,2.0432680896270123,0.8026825900513817,4.919270159667415,0.15986199866280243,6691.917933975158,1.9797971125879539
177,1091,8909,0.12246043326972725,0.0196,0.0014,0.0182,267679.69632034487,4.258627887058838,1.8846139888671787,5.070226982363724,0.22240935762351002,770.6130522298708,2.069758416162927
178,2165,7835,0.2763241863433312,0.0198,0.0012,0.018600000000000002,264759.6183833017,3.7936514877199965,1.636698669939398,4.896761774418889,0.2164563808941783,599.7739549998886,1.9887481378695047
179,602,9398,0.06405618216641838,0.0213,0.0014,0.0199,270347.78833330167,4.379368891140674,1.9511009989770591,5.0715401153807536,0.18513739679651714,777.9175450557634,2.1103519405642306
180,9603,397,24.188916876574307,0.005000000000000001,0.0005,0.0045000000000000005,287501.46818577155,2.2212521204360827,0.8944027592030712,4.696356850636389,0.14517877533395399,3721.2312577091257,1.9032373815090695
181,103,9897,0.010407194099221986,0.0216,0.0016,0.02,276862.75774066115,4.161598748608606,1.816838078116344,5.27777599499095,0.2657141251378806,1074.797820467422,2.1241024142531044
182,8179,1821,4.491488193300384,0.0069,0.0006,0.0063,276356.37848620344,2.5776081294946995,1.0617817580345705,4.5295938483055584,0.3298009784315045,752.9745336190788,1.6627211207740993
183,9800,200,49.0,0.0048000000000000004,0.0005,0.0043,289953.01293081685,2.0162522683303274,0.7805418797057687,4.942271798687154,0.10118415451073436,8727.303809112787,2.0492197250643076
184,6303,3697,1.704895861509332,0.0121,0.0007,0.0114,262700.80420406634,3.2917048555194675,1.4216114838218723,4.304844508223068,0.19401729583131014,312.10465030121725,1.7269025784655185
185,3812,6188,0.6160310277957337,0.0172,0.001,0.0162,258814.55407747705,3.6979425178712226,1.6032319390175158,4.662805323592386,0.2035827545002812,433.1106150846483,1.8894500737461697
186,9373,627,14.94896331738437,0.0054,0.0005,0.0049,285158.8458472915,2.513623794619013,1.049799923616096,4.788697571202188,0.2285069791345554,3170.2113653509764,1.8586862425630948
187,1615,8385,0.19260584376863446,0.0198,0.0013,0.018500000000000003,267500.17642536806,4.234701736456239,1.8728526035707638,4.990769534083962,0.19060862413352858,707.0190829956189,2.0623492853327843
188,9308,692,13.45086705202312,0.005300000000000001,0.0005,0.0048000000000000004,284491.3811953887,2.2642943061430536,0.9080102927926557,4.653159331895401,0.20120748184856801,2432.752164660112,1.8321498183091078
189,5295,4705,1.1253985122210415,0.0145,0.0008,0.0137,259914.54455344155,3.4427732387091248,1.4908044430020764,4.462052961142005,0.24061292841722617,318.8199167174315,1.7553086170591963
190,9874,126,78.36507936507937,0.004700000000000001,0.0005,0.004200000000000001,290990.09001298685,2.0275354050477787,0.7907683898926428,2.0361167716997643,-85.94870901366207,15.471014314923401,86.8491903630121
191,138,9862,0.01399310484688704,0.0207,0.0015,0.0192,278481.93101114244,4.033921521585101,1.7469786703974743,5.248618166363993,0.25191592857830375,1040.501107388066,2.121909935017738
192,572,9428,0.060670343657191345,0.0198,0.0015,0.0183,271119.6626211217,4.521262087317095,2.0274081646097644,5.179475141417651,0.250628552616026,930.7569549118977,2.0929906781907133
193,625,9375,0.06666666666666667,0.0212,0.0015,0.0197,272817.4264794753,4.189885679019566,1.8441960997079343,5.146155807703175,0.2411245465560564,830.9569129631027,2.0870774429323986
194,1151,8849,0.13007119448525256,0.0202,0.0013,0.0189,266717.93078030326,4.24775135916466,1.8796979905219062,5.029385200565009,0.21478350227308624,722.6319857616336,2.0582092942734094
195,8740,1260,6.936507936507937,0.0061,0.0006,0.0055000000000000005,280070.7711674434,2.4227750764909883,0.9813920083288503,4.719597141245646,0.32862326251046403,1519.1255724826306,1.7353540766098339
196,439,9561,0.04591569919464491,0.0208,0.0015,0.019299999999999998,274589.534580432,4.352349166584298,1.931727898560623,5.145515374680564,0.2107475594640565,884.8343407688737,2.1172227960067116
197,7950,2050,3.8780487804878048,0.0077,0.0006,0.0071,273509.25584773737,2.903994729252156,1.2310825487121857,4.575642707733728,0.3401433663172331,757.5947446053252,1.6759452187652062
198,7095,2905,2.442340791738382,0.0095,0.0006,0.0089,269757.3925725766,3.0793275553517008,1.3137124148099015,4.419471411509335,0.30808472484098254,406.34490686291747,1.6513905430988656
199,891,9109,0.09781534745855747,0.0212,0.0014,0.0198,267849.1953634367,4.274889211776225,1.887756827324442,5.086359713875115,0.21450496651731416,777.7289878657001,2.087450223976776
200,9031,969,9.319917440660475,0.005600000000000001,0.0005,0.0051,281687.3696259673,2.4085817648426144,0.9833799627716241,4.801847997032291,0.29033270338065686,2379.2481249425196,1.8072734494622273
201,6070,3930,1.544529262086514,0.0119,0.0007,0.011200000000000002,262770.2639836479,3.2601796748786973,1.3946508687398187,4.463501775221846,0.2610135875814625,384.3047475766795,1.7295330610481172
202,9186,814,11.285012285012286,0.005600000000000001,0.0005,0.0051,282397.52849910717,2.4525495955739114,1.012806205158585,4.8182687452966055,0.2895794643906908,2622.8154630647605,1.8125373122779933
203,9786,214,45.728971962616825,0.0048000000000000004,0.0005,0.0043,288893.38097441,2.0330794899596847,0.7957400483416851,4.859740086710947,0.1280783166916256,6512.845362675196,1.9864565339172207
